id,country,city,district,address,rooms,area,floor,series,price,price_per_meter,has_geocode,latt,longt,stnumber,staddress,created,last_seen
177,Latvia,Riga,Citi,Balasta d. 72,3,122,1,Jaunais projekts,262000,2147.54,1,56.9587,24.08421,72.0,Balasta dambis,07/06/2019 08:01,16/06/2019 08:01
178,Latvia,Riga,Āgenskalns,Struteles 14,1,20,1,Pirmskara projekts,12900,645.0,1,56.93876,24.06416,3.0,Struteles iela,07/06/2019 08:01,16/06/2019 08:01
179,Latvia,Riga,Purvciems,Madonas 23,2,55,13,Specprojekts,62000,1127.27,1,56.96102,24.17198,23.0,Madonas iela,07/06/2019 08:01,16/06/2019 08:01
180,Latvia,Riga,Imanta,Kurzemes pr. 50,4,71,1,104. sērija,80000,1126.76,1,56.96287,24.02769,50.0,Kurzemes prospekts,07/06/2019 08:01,16/06/2019 08:01
181,Latvia,Riga,Centrs,Akas 8,4,137,3,Renovēts,350000,2554.74,1,56.95647,24.12527,8.0,Akas iela,07/06/2019 08:01,16/06/2019 08:01
182,Latvia,Riga,Iļģuciems,Riekstu 15,3,66,4,Lietuviešu projekts,48000,727.27,1,56.96813,24.06275,15.0,Riekstu iela,07/06/2019 08:01,16/06/2019 08:01
183,Latvia,Riga,Mežciems,Kaivas 50,2,50,5,Jaunais projekts,74000,1480.0,1,56.95557,24.24257,50.0,Kaivas iela,07/06/2019 08:01,16/06/2019 08:01
184,Latvia,Riga,Purvciems,Ūnijas 32,1,18,3,Renovēts,12000,666.67,1,56.96672,24.1736,32.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
185,Latvia,Riga,Zolitūde,Augšzemes 7,2,84,1,Jaunais projekts,100000,1190.48,1,56.944,24.02179,7.0,Augšzemes iela,07/06/2019 08:01,16/06/2019 08:01
186,Latvia,Riga,Teika,Vidrižu 4,2,53,2,Specprojekts,60000,1132.08,1,56.97857,24.17687,4.0,Vidrižu iela,07/06/2019 08:01,16/06/2019 08:01
187,Latvia,Riga,Teika,Ropažu 93,2,31,1,Pirmskara projekts,18000,580.65,1,56.98279,24.19167,93.0,Ropažu iela,07/06/2019 08:01,16/06/2019 08:01
188,Latvia,Riga,Āgenskalns,Mūkusalas 29,4,115,4,Renovēts,219000,1904.35,1,56.93695,24.10156,29.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
189,Latvia,Riga,Imanta,Slokas 215,2,50,5,Lietuviešu projekts,39500,790.0,1,56.96262,24.00332,215.0,Slokas iela,07/06/2019 08:01,16/06/2019 08:01
190,Latvia,Riga,Āgenskalns,Valguma 22,2,56,2,Staļina projekts,85990,1535.54,1,56.94278,24.09111,22.0,Valguma iela,07/06/2019 08:01,16/06/2019 08:01
191,Latvia,Riga,Imanta,Kurzemes pr. 68,3,62,4,Lietuviešu projekts,50000,806.45,1,56.96706,24.01974,68.0,Kurzemes prospekts,07/06/2019 08:01,16/06/2019 08:01
192,Latvia,Riga,Grīziņkalns,Alauksta 2,2,53,3,103. sērija,62000,1169.81,1,56.96158,24.14765,2.0,Alauksta iela,07/06/2019 08:01,16/06/2019 08:01
193,Latvia,Riga,Iļģuciems,Lidoņu 19,2,50,5,Lietuviešu projekts,33200,664.0,1,56.97072,24.06127,19.0,Lidoņu iela,07/06/2019 08:01,07/06/2019 08:01
194,Latvia,Riga,Purvciems,Ilūkstes 103,3,59,8,467. sērija,67500,1144.07,1,56.95378,24.19434,103.0,Ilūkstes iela,07/06/2019 08:01,16/06/2019 08:01
196,Latvia,Riga,Teika,Ūnijas 73,3,92,4,Jaunais projekts,175000,1902.17,1,56.96421,24.17902,73.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
197,Latvia,Riga,Ķengarags,Maskavas 307,2,38,5,Lietuviešu projekts,38500,1013.16,1,56.91115,24.17948,307.0,Maskavas iela,07/06/2019 08:01,16/06/2019 08:01
198,Latvia,Riga,Purvciems,Braslas 53,2,71,1,Jaunais projekts,72000,1014.08,1,56.95759,24.1667,53.0,Braslas iela,07/06/2019 08:01,16/06/2019 08:01
199,Latvia,Riga,Citi,Lēdurgas 22,2,49,8,467. sērija,48000,979.59,1,57.01661,24.13292,22.0,Lēdurgas iela,07/06/2019 08:01,16/06/2019 08:01
200,Latvia,Riga,Āgenskalns,O. Vācieša 12,1,20,2,Pirmskara projekts,11700,585.0,1,56.92576,24.07705,12.0,Ojāra Vācieša iela,07/06/2019 08:01,16/06/2019 08:01
201,Latvia,Riga,Pļavnieki,Praulienas 4,3,67,7,602. sērija,103000,1537.31,1,56.93591,24.20634,4.0,Praulienas iela,07/06/2019 08:01,16/06/2019 08:01
203,Latvia,Riga,Pļavnieki,Deglava 164,3,64,4,602. sērija,66000,1031.25,1,56.94309,24.22725,164.0,Augusta Deglava iela,07/06/2019 08:01,16/06/2019 08:01
204,Latvia,Riga,Purvciems,Varavīksnes g. 16,2,51,1,602. sērija,47000,921.57,1,56.9518,24.20486,16.0,Varavīksnes gatve,07/06/2019 08:01,16/06/2019 08:01
205,Latvia,Riga,Mežciems,Gaiļezera 9,2,66,8,Jaunais projekts,118000,1787.88,1,56.96879,24.23627,1.0,Gaiļezera iela,07/06/2019 08:01,16/06/2019 08:01
206,Latvia,Riga,Purvciems,Zvaigznāja g. 9,2,49,2,Lietuviešu projekts,49000,1000.0,1,56.95277,24.2074,9.0,Zvaigznāja gatve,07/06/2019 08:01,16/06/2019 08:01
207,Latvia,Riga,Ziepniekkalns,Ozolciema 18,2,60,9,119. sērija,46000,766.67,1,56.89883,24.08506,18.0,Ozolciema iela,07/06/2019 08:01,16/06/2019 08:01
208,Latvia,Riga,Ķengarags,Maskavas 429,3,61,4,Lietuviešu projekts,61500,1008.2,1,56.89673,24.21229,429.0,Maskavas iela,07/06/2019 08:01,16/06/2019 08:01
209,Latvia,Riga,Āgenskalns,Kokles 2,2,34,2,Pirmskara projekts,37000,1088.24,1,56.9339,24.08276,4.0,Kokles iela,07/06/2019 08:01,16/06/2019 08:01
210,Latvia,Riga,Ķengarags,Višķu 17,1,31,5,Lietuviešu projekts,25000,806.45,1,56.89973,24.21428,17.0,Višķu iela,07/06/2019 08:01,16/06/2019 08:01
211,Latvia,Riga,Pļavnieki,Jasmuižas 18,3,75,8,Jaunais projekts,125000,1666.67,1,56.93546,24.2137,18.0,Jasmuižas iela,07/06/2019 08:01,16/06/2019 08:01
212,Latvia,Riga,Jugla,Juglas 17,4,83,2,Pirmskara projekts,35000,421.69,1,56.98558,24.24653,17.0,Juglas iela,07/06/2019 08:01,16/06/2019 08:01
215,Latvia,Riga,Krasta rajons,Dzērvju 3,4,78,7,467. sērija,89000,1141.03,1,56.93073,24.16437,3.0,Dzērvju iela,07/06/2019 08:01,16/06/2019 08:01
216,Latvia,Riga,Iļģuciems,Grīvas 23,3,54,5,Hruščova projekts,47200,874.07,1,56.96414,24.04838,23.0,Grīvas iela,07/06/2019 08:01,16/06/2019 08:01
217,Latvia,Riga,Iļģuciems,Buļļu 25,1,44,4,Mazģimeņu projekts,39000,886.36,1,56.96806,24.04165,25.0,Mazā Buļļu iela,07/06/2019 08:01,10/06/2019 08:01
218,Latvia,Riga,Zolitūde,Rostokas 42,3,75,4,119. sērija,67000,893.33,1,56.94819,24.01427,42.0,Rostokas iela,07/06/2019 08:01,16/06/2019 08:01
219,Latvia,Riga,Vecmīlgrāvis,Stiebru 3,1,40,4,Mazģimeņu projekts,35000,875.0,1,57.03431,24.09448,3.0,Stiebru iela,07/06/2019 08:01,16/06/2019 08:01
220,Latvia,Riga,Citi,Ostas pr. 4,2,47,5,Hruščova projekts,46000,978.72,1,57.0203,24.13568,4.0,Ostas prospekts,07/06/2019 08:01,16/06/2019 08:01
221,Latvia,Riga,Āgenskalns,Mūkusalas 29,2,79,2,Renovēts,155000,1962.03,1,56.93695,24.10156,29.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
222,Latvia,Riga,Āgenskalns,Mūkusalas 29,3,96,2,Renovēts,219000,2281.25,1,56.93695,24.10156,29.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
223,Latvia,Riga,Centrs,Maskavas 131,3,108,2,Renovēts,14800,137.04,1,56.93787,24.1508,131.0,Maskavas iela,07/06/2019 08:01,16/06/2019 08:01
224,Latvia,Riga,Imanta,Kleistu 15,3,63,9,602. sērija,85000,1349.21,1,56.96354,24.02301,15.0,Kleistu iela,07/06/2019 08:01,16/06/2019 08:01
225,Latvia,Riga,Ķengarags,Salaspils 18,2,45,1,Lietuviešu projekts,43996,977.69,1,56.91875,24.18346,18.0,Salaspils iela,07/06/2019 08:01,16/06/2019 08:01
226,Latvia,Riga,Sarkandaugava,Sarkandaugavas 31,1,34,1,103. sērija,32000,941.18,1,57.00264,24.12288,31.0,Sarkandaugavas iela,07/06/2019 08:01,16/06/2019 08:01
227,Latvia,Riga,Purvciems,Stirnu 38,1,30,2,Lietuviešu projekts,33000,1100.0,1,56.96197,24.19169,38.0,Stirnu iela,07/06/2019 08:01,16/06/2019 08:01
228,Latvia,Riga,Āgenskalns,Kuldīgas 16,3,74,1,Pirmskara projekts,75900,1025.68,1,56.95118,24.06617,16.0,Kuldīgas iela,07/06/2019 08:01,16/06/2019 08:01
229,Latvia,Riga,Sarkandaugava,Sarkandaugavas 26,2,40,1,Hruščova projekts,25700,642.5,1,57.00171,24.12381,26.0,Sarkandaugavas iela,07/06/2019 08:01,16/06/2019 08:01
230,Latvia,Riga,Iļģuciems,Dzirciema 70,2,41,2,Hruščova projekts,37500,914.63,1,56.96625,24.05796,70.0,Dzirciema iela,07/06/2019 08:01,16/06/2019 08:01
231,Latvia,Riga,Centrs,Kalniņa 1,1,24,4,Renovēts,71390,2974.58,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,12/06/2019 08:01
233,Latvia,Riga,Centrs,Kalniņa 1,2,36,3,Renovēts,94490,2624.72,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,12/06/2019 08:01
234,Latvia,Riga,Centrs,Kalniņa 1,1,26,3,Renovēts,75990,2922.69,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,12/06/2019 08:01
238,Latvia,Riga,Imanta,Jūrmalas g. 92,3,60,3,Jaunais projekts,129999,2166.65,1,56.952,24.00367,92.0,Jūrmalas gatve,07/06/2019 08:01,16/06/2019 08:01
239,Latvia,Riga,Citi,Dzirciema 67,3,59,5,467. sērija,56000,949.15,1,56.96457,24.05546,67.0,Dzirciema iela,07/06/2019 08:01,16/06/2019 08:01
240,Latvia,Riga,Centrs,Ganību d. 14,2,54,1,Pirmskara projekts,52000,962.96,1,56.97286,24.11172,14.0,Ganību dambis,07/06/2019 08:01,16/06/2019 08:01
241,Latvia,Riga,Centrs,Nītaures 3,3,101,3,Jaunais projekts,210000,2079.21,1,56.96365,24.12345,3.0,Nītaures iela,07/06/2019 08:01,16/06/2019 08:01
242,Latvia,Riga,Vecmīlgrāvis,Emmas 10,2,68,1,Staļina projekts,20000,294.12,1,57.02848,24.10992,10.0,Emmas iela,07/06/2019 08:01,16/06/2019 08:01
243,Latvia,Riga,Centrs,Lenču 2,2,51,5,Renovēts,84000,1647.06,1,56.96157,24.11015,2.0,Lenču iela,07/06/2019 08:01,16/06/2019 08:01
244,Latvia,Riga,Centrs,Kalniņa 2,3,76,5,Pirmskara projekts,165000,2171.05,1,56.94917,24.12147,2.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
245,Latvia,Riga,Citi,Mores 7,2,45,3,Hruščova projekts,40000,888.89,1,57.02,24.13527,7.0,Mores iela,07/06/2019 08:01,16/06/2019 08:01
246,Latvia,Riga,Pļavnieki,Saharova 5,3,63,1,602. sērija,52500,833.33,1,56.935,24.20132,5.0,Andreja Saharova iela,07/06/2019 08:01,16/06/2019 08:01
249,Latvia,Riga,Sarkandaugava,Duntes 56,2,31,4,Renovēts,40000,1290.32,1,56.99268,24.12509,56.0,Duntes iela,07/06/2019 08:01,16/06/2019 08:01
250,Latvia,Riga,Centrs,Brīvības 111,2,57,2,Pirmskara projekts,78500,1377.19,1,56.96303,24.13444,111.0,Brīvības iela,07/06/2019 08:01,16/06/2019 08:01
251,Latvia,Riga,Zolitūde,Bieziņa 12,3,73,9,119. sērija,72500,993.15,1,56.94558,24.02429,12.0,Aleksandra Bieziņa iela,07/06/2019 08:01,16/06/2019 08:01
252,Latvia,Riga,Sarkandaugava,Aptiekas 8,3,81,4,Staļina projekts,75000,925.93,1,56.99669,24.12268,8.0,Aptiekas iela,07/06/2019 08:01,16/06/2019 08:01
253,Latvia,Riga,Pļavnieki,Dravnieku 2,3,72,4,104. sērija,68000,944.44,1,56.94341,24.20999,2.0,Dravnieku iela,07/06/2019 08:01,16/06/2019 08:01
254,Latvia,Riga,Āgenskalns,Valentīna 16,3,68,1,Jaunais projekts,98000,1441.18,1,56.94103,24.05391,16.0,Valentīna iela,07/06/2019 08:01,16/06/2019 08:01
255,Latvia,Riga,Centrs,Dzirnavu 119,2,53,5,Pirmskara projekts,65000,1226.42,1,56.94847,24.12523,119.0,Dzirnavu iela,07/06/2019 08:01,16/06/2019 08:01
256,Latvia,Riga,Pļavnieki,Lubānas 6,1,40,1,Mazģimeņu projekts,29500,737.5,1,56.93396,24.16075,6.0,Lubānas iela,07/06/2019 08:01,16/06/2019 08:01
257,Latvia,Riga,Centrs,J. Daliņa 8,4,130,12,Jaunais projekts,309000,2376.92,1,56.97171,24.12468,8.0,Jāņa Daliņa iela,07/06/2019 08:01,16/06/2019 08:01
258,Latvia,Riga,Purvciems,Braslas 53,3,70,3,Jaunais projekts,93000,1328.57,1,56.95759,24.1667,53.0,Braslas iela,07/06/2019 08:01,16/06/2019 08:01
259,Latvia,Riga,Daugavgrīva,Slimnīcas 11,2,47,2,103. sērija,38900,827.66,1,57.03809,24.02846,11.0,Slimnīcas iela,07/06/2019 08:01,10/06/2019 08:01
260,Latvia,Riga,Pļavnieki,Dzeņu 2,1,44,3,Mazģimeņu projekts,46000,1045.45,1,56.94019,24.20868,2.0,Dzeņu iela,07/06/2019 08:01,16/06/2019 08:01
261,Latvia,Riga,Sarkandaugava,Hāpsalas 5,1,18,5,Mazģimeņu projekts,13900,772.22,1,57.00094,24.12124,5.0,Hāpsalas iela,07/06/2019 08:01,16/06/2019 08:01
262,Latvia,Riga,Centrs,Klijānu 16,4,142,7,Jaunais projekts,210000,1478.87,1,56.97133,24.14974,21.0,Klijānu iela,07/06/2019 08:01,16/06/2019 08:01
263,Latvia,Riga,Centrs,Blaumaņa 27,3,101,5,Pirmskara projekts,125000,1237.62,1,56.95197,24.12621,27.0,Blaumaņa iela,07/06/2019 08:01,16/06/2019 08:01
264,Latvia,Riga,Iļģuciems,Saulgožu 19,2,43,3,Hruščova projekts,40000,930.23,1,56.96774,24.048,19.0,Saulgožu iela,07/06/2019 08:01,16/06/2019 08:01
265,Latvia,Riga,Iļģuciems,Saulgožu 19,2,43,3,Hruščova projekts,40000,930.23,1,56.96774,24.048,19.0,Saulgožu iela,07/06/2019 08:01,16/06/2019 08:01
266,Latvia,Riga,Centrs,Vesetas 24,2,43,5,Jaunais projekts,107000,2488.37,1,56.97429,24.13057,27.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
267,Latvia,Riga,Purvciems,Ieriķu 41,1,30,3,Lietuviešu projekts,27600,920.0,1,56.96622,24.18247,41.0,Ieriķu iela,07/06/2019 08:01,16/06/2019 08:01
268,Latvia,Riga,Maskavas priekšpilsēta,Viļānu 6,2,51,5,Specprojekts,48000,941.18,1,56.94052,24.15323,6.0,Viļānu iela,07/06/2019 08:01,16/06/2019 08:01
269,Latvia,Riga,Centrs,Artilērijas 22,2,57,1,Pirmskara projekts,65000,1140.35,1,56.9592,24.1387,22.0,Artilērijas iela,07/06/2019 08:01,16/06/2019 08:01
270,Latvia,Riga,Purvciems,Dzelzavas 61,2,50,3,467. sērija,49900,998.0,1,56.95657,24.1943,61.0,Dzelzavas iela,07/06/2019 08:01,16/06/2019 08:01
271,Latvia,Riga,Āgenskalns,Elvīras 9,2,37,2,Lietuviešu projekts,41000,1108.11,1,56.94649,24.05562,9.0,Elvīras iela,07/06/2019 08:01,16/06/2019 08:01
273,Latvia,Riga,Ķengarags,Maskavas 243,3,62,9,467. sērija,44000,709.68,1,56.9258,24.16824,243.0,Maskavas iela,07/06/2019 08:01,16/06/2019 08:01
274,Latvia,Riga,Centrs,Rūpniecības 20,2,69,3,Jaunais projekts,156000,2260.87,1,56.96121,24.10414,20.0,Rūpniecības iela,07/06/2019 08:01,16/06/2019 08:01
275,Latvia,Riga,Citi,Slokas 40,3,66,3,Pirmskara projekts,83000,1257.58,1,56.95091,24.06499,40.0,Slokas iela,07/06/2019 08:01,16/06/2019 08:01
276,Latvia,Riga,Centrs,Ģertrūdes 69,5,120,5,Pirmskara projekts,225000,1875.0,1,56.95166,24.13352,69.0,Ģertrūdes iela,07/06/2019 08:01,16/06/2019 08:01
277,Latvia,Riga,Mežciems,Biķernieku 258,1,37,2,Staļina projekts,25000,675.68,1,56.96179,24.30317,258.0,Biķernieku iela,07/06/2019 08:01,10/06/2019 08:01
278,Latvia,Riga,Pļavnieki,Salnas 7,2,50,7,602. sērija,54990,1099.8,1,56.87186,24.13152,7.0,Salnas iela,07/06/2019 08:01,16/06/2019 08:01
279,Latvia,Riga,Jugla,Dzirnupes 1,1,17,1,Pirmskara projekts,23800,1400.0,1,56.9869,24.2508,1.0,Dzirnupes iela,07/06/2019 08:01,16/06/2019 08:01
280,Latvia,Riga,Zolitūde,Anniņmuižas 7,1,54,10,Jaunais projekts,69600,1288.89,1,56.94649,24.01297,7.0,Anniņmuižas iela,07/06/2019 08:01,16/06/2019 08:01
281,Latvia,Riga,Ķengarags,Krustpils 60,1,30,1,Hruščova projekts,17500,583.33,1,56.89579,24.2259,60.0,Krustpils iela,07/06/2019 08:01,16/06/2019 08:01
282,Latvia,Riga,Vecrīga,Aldaru 14,2,56,3,Pirmskara projekts,134900,2408.93,1,56.95115,24.1062,11.0,Aldaru iela,07/06/2019 08:01,16/06/2019 08:01
284,Latvia,Riga,Vecmīlgrāvis,Meldru 2,2,42,5,Hruščova projekts,25600,609.52,1,57.02775,24.10437,2.0,Meldru iela,07/06/2019 08:01,16/06/2019 08:01
285,Latvia,Riga,Vecmīlgrāvis,Meldru 2,2,42,5,Hruščova projekts,25600,609.52,1,57.02775,24.10437,2.0,Meldru iela,07/06/2019 08:01,16/06/2019 08:01
286,Latvia,Riga,Centrs,Bruņinieku 12,4,112,2,Pirmskara projekts,145600,1300.0,1,56.95813,24.12757,12.0,Bruņinieku iela,07/06/2019 08:01,16/06/2019 08:01
287,Latvia,Riga,Centrs,Tomsona 25,1,28,2,Hruščova projekts,44000,1571.43,1,56.96582,24.12612,25.0,Tomsona iela,07/06/2019 08:01,16/06/2019 08:01
288,Latvia,Riga,Ķengarags,Prūšu 22,2,40,5,Hruščova projekts,38000,950.0,1,56.91329,24.18599,22.0,Prūšu iela,07/06/2019 08:01,16/06/2019 08:01
289,Latvia,Riga,Pļavnieki,Ilūkstes 1,5,98,2,103. sērija,119000,1214.29,1,56.94615,24.19589,1.0,Ilūkstes iela,07/06/2019 08:01,16/06/2019 08:01
290,Latvia,Riga,Teika,Vairoga 32,3,65,3,Renovēts,134000,2061.54,1,56.96893,24.17178,32.0,Vairoga iela,07/06/2019 08:01,16/06/2019 08:01
291,Latvia,Riga,Sarkandaugava,Duntes 31,2,49,5,Pirmskara projekts,36500,744.9,1,56.99276,24.12294,31.0,Duntes iela,07/06/2019 08:01,16/06/2019 08:01
292,Latvia,Riga,Purvciems,Varavīksnes g. 20,2,51,4,602. sērija,50000,980.39,1,56.95064,24.20469,20.0,Varavīksnes gatve,07/06/2019 08:01,16/06/2019 08:01
294,Latvia,Riga,Sarkandaugava,Ziemeļu 20,2,54,4,Specprojekts,36000,666.67,1,57.0024,24.12019,20.0,Ziemeļu iela,07/06/2019 08:01,16/06/2019 08:01
295,Latvia,Riga,Āgenskalns,Valguma 31,2,68,4,Jaunais projekts,130000,1911.76,1,56.94313,24.09104,31.0,Valguma iela,07/06/2019 08:01,16/06/2019 08:01
296,Latvia,Riga,Sarkandaugava,Viestura pr. 9,2,42,1,Specprojekts,39999,952.36,1,56.99721,24.13104,9.0,Viestura prospekts,07/06/2019 08:01,16/06/2019 08:01
297,Latvia,Riga,Centrs,Dzirnavu 92,3,93,2,Renovēts,229000,2462.37,1,56.9505,24.12407,92.0,Dzirnavu iela,07/06/2019 08:01,16/06/2019 08:01
298,Latvia,Riga,Ziepniekkalns,Valdeķu 54,2,50,6,602. sērija,48900,978.0,1,56.90305,24.09878,54.0,Valdeķu iela,07/06/2019 08:01,16/06/2019 08:01
300,Latvia,Riga,Purvciems,Ūnijas 67,3,82,4,Jaunais projekts,153340,1870.0,1,56.96497,24.17775,67.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
301,Latvia,Riga,Purvciems,Ūnijas 67,3,88,6,Jaunais projekts,165308,1878.5,1,56.96497,24.17775,67.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
302,Latvia,Riga,Purvciems,Ūnijas 67,3,67,3,Jaunais projekts,135000,2014.93,1,56.96497,24.17775,67.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
303,Latvia,Riga,Centrs,Valdemāra 73,5,130,6,Pirmskara projekts,199000,1530.77,1,56.96218,24.12324,73.0,Krišjāņa Valdemāra iela,07/06/2019 08:01,16/06/2019 08:01
304,Latvia,Riga,Iļģuciems,Dagmāras 18,1,34,3,103. sērija,45000,1323.53,1,56.96443,24.06267,18.0,Dagmāras iela,07/06/2019 08:01,16/06/2019 08:01
305,Latvia,Riga,Centrs,Valdemāra 69,2,36,3,Renovēts,65990,1833.06,1,56.96186,24.12278,69.0,Krišjāņa Valdemāra iela,07/06/2019 08:01,16/06/2019 08:01
306,Latvia,Riga,Citi,Rusova 2,2,42,1,Specprojekts,45000,1071.43,1,56.98877,24.16598,2.0,Rusova iela,07/06/2019 08:01,16/06/2019 08:01
307,Latvia,Riga,Āgenskalns,Daugavgrīvas 60,1,47,2,Specprojekts,44000,936.17,1,56.95629,24.0685,60.0,Daugavgrīvas iela,07/06/2019 08:01,16/06/2019 08:01
308,Latvia,Riga,Vecmīlgrāvis,Emmas 28,2,38,2,Renovēts,46900,1234.21,1,57.03219,24.11679,28.0,Emmas iela,07/06/2019 08:01,16/06/2019 08:01
309,Latvia,Riga,Āgenskalns,Melnsila 14,2,46,1,Renovēts,59500,1293.48,1,56.94403,24.06655,14.0,Melnsila iela,07/06/2019 08:01,16/06/2019 08:01
310,Latvia,Riga,Centrs,Stabu 21,4,133,4,Pirmskara projekts,169000,1270.68,1,56.95737,24.12658,21.0,Stabu iela,07/06/2019 08:01,16/06/2019 08:01
312,Latvia,Riga,Vecmīlgrāvis,Edžiņa g. 9,3,68,5,Lietuviešu projekts,48500,713.24,1,57.03147,24.10653,9.0,Edžiņa gatve,07/06/2019 08:01,11/06/2019 08:00
313,Latvia,Riga,Centrs,Zaļā 7,2,36,2,Pirmskara projekts,79750,2215.28,1,56.95976,24.11528,7.0,Zaļā iela,07/06/2019 08:01,16/06/2019 08:01
314,Latvia,Riga,Citi,Klīveru 1,3,42,4,Pirmskara projekts,57000,1357.14,1,56.94304,24.09167,1.0,Klīveru iela,07/06/2019 08:01,16/06/2019 08:01
316,Latvia,Riga,Zolitūde,Bieziņa 7,2,60,7,119. sērija,59000,983.33,1,56.94514,24.01977,7.0,Aleksandra Bieziņa iela,07/06/2019 08:01,16/06/2019 08:01
318,Latvia,Riga,Jugla,Vidzemes al. 2,2,46,3,Specprojekts,45500,989.13,1,56.99319,24.24179,2.0,Vidzemes aleja,07/06/2019 08:01,16/06/2019 08:01
319,Latvia,Riga,Ziepniekkalns,Dignājas 3,2,54,1,Jaunais projekts,65500,1212.96,1,56.91327,24.11924,3.0,Dignājas iela,07/06/2019 08:01,16/06/2019 08:01
320,Latvia,Riga,Centrs,Birznieka-Upīša 29,3,80,4,Renovēts,187000,2337.5,1,56.94981,24.13146,29.0,Ernesta Birznieka-Upīša iela,07/06/2019 08:01,16/06/2019 08:01
321,Latvia,Riga,Pļavnieki,Salnas 21,2,45,4,Jaunais projekts,72300,1606.67,1,56.94229,24.22901,21.0,Salnas iela,07/06/2019 08:01,16/06/2019 08:01
322,Latvia,Riga,Centrs,Ausekļa 5,4,152,2,Renovēts,380000,2500.0,1,56.96072,24.09983,5.0,Ausekļa iela,07/06/2019 08:01,16/06/2019 08:01
323,Latvia,Riga,Šampēteris-Pleskodāle,Zalves 44,2,43,3,Staļina projekts,45500,1058.14,1,56.93954,24.03864,44.0,Zalves iela,07/06/2019 08:01,16/06/2019 08:01
324,Latvia,Riga,Centrs,Vesetas 30,2,44,6,Hruščova projekts,49800,1131.82,1,56.9721,24.13009,30.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
325,Latvia,Riga,Āgenskalns,Mūkusalas 7,1,33,1,Pirmskara projekts,19000,575.76,1,56.93963,24.09909,7.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
326,Latvia,Riga,Vecrīga,Vāgnera 12,2,34,3,Renovēts,65000,1911.76,1,56.94875,24.11127,12.0,Riharda Vāgnera iela,07/06/2019 08:01,16/06/2019 08:01
327,Latvia,Riga,Zolitūde,Zolitūdes 75,3,173,1,Jaunais projekts,133500,771.68,1,56.94107,24.00455,75.0,Zolitūdes iela,07/06/2019 08:01,16/06/2019 08:01
328,Latvia,Riga,Āgenskalns,Liepājas 78,3,77,2,Jaunais projekts,143000,1857.14,1,56.92295,24.05412,78.0,Liepājas iela,07/06/2019 08:01,16/06/2019 08:01
329,Latvia,Riga,Vecmīlgrāvis,Emmas 28,2,37,3,Renovēts,43900,1186.49,1,57.03219,24.11679,28.0,Emmas iela,07/06/2019 08:01,16/06/2019 08:01
330,Latvia,Riga,Citi,Albatrosu 26,2,53,5,602. sērija,46000,867.92,1,57.05247,24.06594,26.0,Albatrosu iela,07/06/2019 08:01,16/06/2019 08:01
331,Latvia,Riga,Purvciems,Ilūkstes 101,2,48,3,467. sērija,61000,1270.83,1,56.9508,24.19601,101.0,Ilūkstes iela,07/06/2019 08:01,16/06/2019 08:01
332,Latvia,Riga,Centrs,Ģertrūdes 62,1,38,5,Pirmskara projekts,56000,1473.68,1,56.95116,24.13366,62.0,Ģertrūdes iela,07/06/2019 08:01,16/06/2019 08:01
333,Latvia,Riga,Centrs,Valmieras 39,1,35,2,Pirmskara projekts,28999,828.54,1,56.95079,24.14854,39.0,Valmieras iela,07/06/2019 08:01,16/06/2019 08:01
335,Latvia,Riga,Pļavnieki,Ilūkstes 34,3,80,1,119. sērija,69500,868.75,1,56.94578,24.19636,34.0,Ilūkstes iela,07/06/2019 08:01,16/06/2019 08:01
336,Latvia,Riga,Centrs,Tērbatas 20,2,46,4,Pirmskara projekts,72000,1565.22,1,56.95404,24.12229,20.0,Tērbatas iela,07/06/2019 08:01,16/06/2019 08:01
337,Latvia,Riga,Centrs,Tērbatas 20,1,33,2,Pirmskara projekts,58000,1757.58,1,56.95404,24.12229,20.0,Tērbatas iela,07/06/2019 08:01,16/06/2019 08:01
338,Latvia,Riga,Centrs,Ausekļa 5,4,162,2,Renovēts,300000,1851.85,1,56.96072,24.09983,5.0,Ausekļa iela,07/06/2019 08:01,16/06/2019 08:01
339,Latvia,Riga,Purvciems,Stirnu 5,2,59,4,119. sērija,61800,1047.46,1,56.95091,24.18261,5.0,Stirnu iela,07/06/2019 08:01,16/06/2019 08:01
